customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0172-CUST,Male,0,Yes,Yes,20,Yes,No,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.7,1711.79,Yes
0173-CUST,Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,36.1,362.08,Yes
0174-CUST,Female,0,No,No,47,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),84.19,3804.09,No
0175-CUST,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),100.58,4439.09,Yes
0176-CUST,Male,0,Yes,No,14,No,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,65.26,850.08,No
0177-CUST,Male,0,Yes,No,66,Yes,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.43,3238.28,No
0178-CUST,Male,0,No,No,12,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,105.69,1236.47,No
0179-CUST,Male,0,Yes,Yes,58,Yes,No,No,No,No,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),105.19,5816.91,No
0180-CUST,Male,0,Yes,No,72,No,No phone service,No,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),98.1,6533.53,Yes
0181-CUST,Male,0,No,Yes,12,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),38.9,446.43,No
0182-CUST,Female,0,No,No,71,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,75.12,5266.83,No
0183-CUST,Male,0,No,No,18,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,62.89,1131.64,No
0184-CUST,Male,0,Yes,No,56,Yes,Yes,No,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.15,4538.38,No
0185-CUST,Male,0,No,No,31,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,109.31,3201.47,Yes
0186-CUST,Female,1,No,Yes,20,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,43.18,815.83,No
0187-CUST,Male,0,No,No,13,Yes,No phone service,No,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,49.62,641.44,Yes
0188-CUST,Male,0,Yes,Yes,23,Yes,No phone service,No,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,42.12,961.04,No
0189-CUST,Female,0,No,Yes,48,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,95.19,4317.49,No
0190-CUST,Male,0,No,Yes,31,Yes,Yes,No,No,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),68.69,1973.57,Yes
0191-CUST,Male,0,No,No,10,Yes,Yes,No,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,66.58,642.15,Yes
0192-CUST,Male,0,No,No,59,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),68.54,3688.22,No
0193-CUST,Male,0,No,No,67,No,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,49.42,3047.4,No
0194-CUST,Male,0,Yes,No,60,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,41.34,2436.25,No
0195-CUST,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.96,393.35,Yes
0196-CUST,Female,0,No,No,35,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,82.23,2850.63,No
0197-CUST,Female,1,No,No,63,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),91.51,5618.46,Yes
0198-CUST,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.51,1378.52,Yes
0199-CUST,Male,1,Yes,No,70,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),35.59,2314.81,No
0200-CUST,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),45.63,2806.66,Yes
0201-CUST,Female,1,Yes,No,9,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,Two year,No,Electronic check,109.06,914.77,Yes
0202-CUST,Male,1,Yes,No,20,No,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,52.36,998.41,Yes
0203-CUST,Male,0,No,Yes,39,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),24.53,870.08,No
0204-CUST,Female,0,No,No,41,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),67.97,2773.43,No
0205-CUST,Male,0,No,Yes,71,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),51.57,3653.94,No
0206-CUST,Female,0,No,Yes,45,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),66.9,2731.53,Yes
0207-CUST,Female,0,Yes,Yes,72,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,88.31,5748.16,No
0208-CUST,Female,0,No,No,40,Yes,No,No,Yes,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),115.41,4379.66,No
0209-CUST,Male,0,Yes,No,3,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,97.46,267.34,Yes
0210-CUST,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,68.46,813.33,Yes
0211-CUST,Male,1,No,Yes,13,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,One year,No,Electronic check,96.88,1179.8,No
0212-CUST,Male,0,Yes,No,52,Yes,No,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),42.43,2197.17,No
0213-CUST,Male,0,Yes,No,28,Yes,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,102.37,2848.25,Yes
0214-CUST,Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.27,1622.16,Yes
0215-CUST,Male,1,Yes,No,30,Yes,Yes,No,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,100.85,2773.87,No
0216-CUST,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Two year,Yes,Mailed check,76.46,4862.49,No
0217-CUST,Male,0,No,Yes,60,Yes,No,DSL,No,No internet service,No internet service,No,Yes,No,Two year,No,Electronic check,51.82,2832.53,No
0218-CUST,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,One year,No,Electronic check,29.12,614.38,No
0219-CUST,Male,0,Yes,No,7,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),65.46,427.94,Yes
0220-CUST,Male,0,No,Yes,15,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,93.18,1380.27,Yes
0221-CUST,Male,1,Yes,Yes,25,No,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,48.24,1164.86,Yes
0222-CUST,Female,0,No,Yes,28,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,48.21,1349.63,No
0223-CUST,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,96.41,477.63,Yes
0224-CUST,Female,1,Yes,Yes,36,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.04,1276.19,No
0225-CUST,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.5,1871.89,No
0226-CUST,Male,0,No,No,45,Yes,No,DSL,No,No internet service,No,Yes,No,No,Two year,No,Electronic check,81.07,3341.82,No
0227-CUST,Female,1,Yes,No,60,No,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),55.71,3295.87,Yes
0228-CUST,Male,0,No,No,40,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,116.37,4522.54,Yes
0229-CUST,Male,0,Yes,No,17,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),111.79,1783.99,No
0230-CUST,Female,0,No,Yes,15,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No,Two year,No,Electronic check,114.8,1688.77,No
0231-CUST,Female,0,Yes,Yes,50,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,118.19,5706.9,Yes
0232-CUST,Female,0,Yes,No,36,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,117.29,3836.9,No
0233-CUST,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),50.25,651.87,No
0234-CUST,Female,0,Yes,Yes,67,Yes,No,No,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),71.81,4460.61,No
0235-CUST,Female,1,Yes,Yes,29,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,Yes,Two year,No,Mailed check,97.94,2711.67,No
0236-CUST,Female,0,No,No,59,Yes,No phone service,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,91.4,5322.09,No
0237-CUST,Female,1,No,No,52,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,44.75,2161.48,No
0238-CUST,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,55.06,1778.89,No
0239-CUST,Female,0,Yes,No,29,Yes,No,No,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),113.67,3149.85,No
0240-CUST,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,113.21,6669.95,Yes
0241-CUST,Male,0,No,No,13,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,92.05,1159.78,No
0242-CUST,Female,0,No,Yes,22,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,18.66,382.68,Yes
0243-CUST,Male,1,No,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,70.65,3316.98,Yes
0244-CUST,Male,0,No,Yes,27,Yes,No,DSL,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,39.39,987.25,No
0245-CUST,Female,0,Yes,Yes,6,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,Two year,No,Mailed check,97.03,561.07,Yes
0246-CUST,Male,0,Yes,Yes,41,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,26.28,998.98,No
0247-CUST,Male,0,No,Yes,9,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,100.4,854.94,Yes
0248-CUST,Male,0,No,No,67,Yes,No,DSL,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,49.21,3063.4,Yes
0249-CUST,Male,0,No,No,43,No,No,DSL,No internet service,No internet service,No,No internet service,No,No,One year,No,Credit card (automatic),55.9,2263.3,No
0250-CUST,Female,0,No,No,12,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),88.8,1026.38,Yes
0251-CUST,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),41.39,1285.51,No
0252-CUST,Female,0,No,No,31,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,No,Bank transfer (automatic),103.91,2975.01,No
0253-CUST,Male,0,No,No,47,No,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,One year,No,Mailed check,112.87,5251.38,No
0254-CUST,Male,0,No,No,4,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No,Two year,No,Credit card (automatic),118.79,442.96,Yes
0255-CUST,Male,1,No,Yes,60,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,88.66,4820.54,Yes
0256-CUST,Male,0,Yes,Yes,2,Yes,No,No,Yes,No internet service,No,No,Yes,No,One year,Yes,Electronic check,75.21,149.62,No
0257-CUST,Female,0,No,No,23,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Two year,No,Electronic check,108.9,2322.44,No
0258-CUST,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,46.92,1547.86,No
0259-CUST,Male,0,Yes,Yes,41,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,72.35,2832.05,Yes
0260-CUST,Male,1,Yes,Yes,19,Yes,Yes,DSL,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.15,751.32,No
0261-CUST,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,51.24,1866.85,Yes
0262-CUST,Male,0,No,Yes,19,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No,Two year,Yes,Electronic check,89.64,1626.79,No
0263-CUST,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,27.93,125.95,Yes
0264-CUST,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,67.56,3548.71,No
0265-CUST,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),103.82,3848.47,No
0266-CUST,Female,0,Yes,Yes,24,Yes,No,No,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,68.58,1557.41,No
0267-CUST,Female,0,No,No,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,42.58,1654.33,No
0268-CUST,Male,0,No,Yes,40,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,54.26,2143.83,Yes
0269-CUST,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),77.06,148.96,No
0270-CUST,Female,1,No,No,42,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),81.5,3328.93,No
0271-CUST,Female,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,18.83,781.07,No
0272-CUST,Female,0,No,No,56,Yes,No,No,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),36.26,1886.98,No
0273-CUST,Female,0,No,No,50,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,Two year,Yes,Credit card (automatic),88.56,4400.45,No
0274-CUST,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),26.48,97.06,Yes
0275-CUST,Female,0,Yes,No,72,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,104.8,7538.58,Yes
0276-CUST,Male,1,Yes,No,14,Yes,No,DSL,No internet service,No,No,No,No,No,Two year,Yes,Electronic check,49.15,677.13,No
0277-CUST,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Mailed check,98.35,3663.44,No
0278-CUST,Male,0,No,Yes,69,Yes,No phone service,No,No,No,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),103.85,7028.34,No
0279-CUST,Female,0,No,No,37,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,113.71,3943.33,Yes
0280-CUST,Female,0,No,No,38,No,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,90.3,3360.26,No
0281-CUST,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,105.9,5052.19,Yes
0282-CUST,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),45.82,85.83,No
0283-CUST,Male,0,Yes,No,28,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,19.6,537.49,No
0284-CUST,Female,0,No,No,30,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,87.31,2459.62,No
0285-CUST,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,44.12,2812.73,Yes
0286-CUST,Male,0,Yes,No,44,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),94.47,3745.73,No
0287-CUST,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,56.27,3715.82,No
0288-CUST,Male,0,No,No,21,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.35,2009.87,Yes
0289-CUST,Female,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),95.7,829.38,Yes
0290-CUST,Male,0,No,No,20,Yes,No phone service,No,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.04,1193.73,Yes
0291-CUST,Male,1,Yes,No,16,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),105.67,1619.72,No
0292-CUST,Male,0,Yes,No,66,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.86,4086.86,No
0293-CUST,Female,0,Yes,Yes,6,Yes,No,No,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),115.81,634.6,Yes
0294-CUST,Female,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,22.07,764.04,Yes
0295-CUST,Female,1,No,No,66,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),73.29,4718.2,No
0296-CUST,Female,0,No,Yes,29,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,559.67,No
0297-CUST,Male,0,No,Yes,70,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,No,Electronic check,50.16,3456.36,No
0298-CUST,Male,1,Yes,No,28,Yes,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.12,1776.98,No
0299-CUST,Female,0,No,No,71,Yes,No,No,No,No,No,No,Yes,No internet service,One year,Yes,Electronic check,35.42,2393.06,No
0300-CUST,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,101.04,2954.29,No
0301-CUST,Male,0,No,No,58,No,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.77,3210.04,Yes
0302-CUST,Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),32.73,561.64,No
0303-CUST,Female,0,No,No,28,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,47.76,1269.31,Yes
0304-CUST,Female,0,Yes,Yes,52,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,31.65,1507.48,No
0305-CUST,Male,0,No,No,0,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,73.42,0.0,Yes
0306-CUST,Female,1,No,Yes,33,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,65.69,2141.29,Yes
0307-CUST,Female,0,Yes,No,43,No,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.53,1633.09,Yes
0308-CUST,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,One year,No,Electronic check,117.1,1520.08,No
0309-CUST,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,85.28,3054.72,Yes
0310-CUST,Female,0,No,No,34,Yes,Yes,No,No,Yes,No,No,No,No internet service,One year,Yes,Electronic check,50.62,1625.07,No
0311-CUST,Male,0,No,Yes,58,Yes,No,No,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.56,3112.1,No
0312-CUST,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,114.13,2611.39,Yes
0313-CUST,Male,0,Yes,Yes,64,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,Two year,No,Credit card (automatic),76.94,4818.03,No
0314-CUST,Male,0,No,Yes,5,No,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,29.42,142.04,Yes
0315-CUST,Female,0,Yes,No,67,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,100.26,6443.68,Yes
0316-CUST,Male,0,No,Yes,37,Yes,Yes,No,No,No internet service,No,No,Yes,No,One year,Yes,Electronic check,107.61,3799.39,No
0317-CUST,Male,0,No,No,0,Yes,No,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),84.33,0.0,Yes
0318-CUST,Male,0,No,No,40,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,One year,No,Electronic check,22.83,831.57,No
0319-CUST,Female,0,Yes,Yes,30,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,48.12,1333.98,No
